1	Standard for Flexible Metal Conduit
61010- 2-091	Standard for Safety Requirements for Electrical Equipment for Measurement, Control, and Laboratory Use - Part 2-091: Particular Requirements for Cabinet X-Ray Systems
61010- 2-101	Safety Requirements for Electrical Equipment for Measurement, Control and Laboratory Use - Part 2-101: Particular Requirements for In Vitro Diagnostic (IVD) Medical Equipment
61010- 2-201	Standard for Safety Requirements for Electrical Equipment for Measurement, Control, and Laboratory Use - Part 2-201: Particular Requirements for Control Equipment
61010- 031	Safety Requirements for Electrical Equipment for Measurement, Control and Laboratory Use - Part 031: Safety requirements for hand-held probe assemblies for electrical measurement and test
61010A- 1	Standard for Electrical Equipment for Laboratory Use; Part 1: General Requirements
61010A- 1	Electrical Equipment For Laboratory Use; Part 1:  General Requirements
61058- 1	Switches for Appliances - Part 1: General Requirements
61058- 1-1	Switches for Appliances - Part 1-1: Requirements for Mechanical Switches
61058- 1-2	Switches for Appliances - Part 1-2: Requirements for Electronic Switches
61058- 2-5	Switches for Appliances - Part 2-5: Particular Requirements for Change-Over Selectors
61058- 2-6	Switches for appliances - Part 2-6: Particular requirements for switches used in electric motoroperated hand-held tools, transportable tools and lawn and garden machinery
61111	Live working - Electrical insulating matting 
Travaux sous tension – Tapis isolants électriques
61112	Live Working – Electrical Insulating Blankets
Travaux sous tension – Nappes isolantes électriques
61131- 2	Programmable Controllers - Part 2: Equipment Requirements and Tests
61215- 1	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 1: Test requirements
61215- 1-1	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 1-1: Special requirements for testing of crystalline silicon photovoltaic (PV) modules
61215- 1-2	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 1-2: Special requirements for testing of thin-film Cadmium Telluride (CdTe) based photovoltaic (PV) modules
61215- 1-3	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 1-3: Special requirements for testing of thin-film amorphous silicon based photovoltaic (PV) modules
61215- 1-4	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 1-4: Special requirements for testing of thin-film Cu(In,Ga)(S,Se)2 based photovoltaic (PV) modules
61215- 2	Terrestrial photovoltaic (PV) modules - Design qualification and type approval - Part 2: Test procedures
61229	Rigid Protective Covers for Live Working on a.c. Installations
Protecteurs Rigides pour Travaux Sous Tension sur Des Installations à Courant Alternatif
61230	Live working -- Portable Equipment for Grounding and Bonding
Travaux sous tension -- Dispositifs Portables Pour la Mise à la Terre et la Continuité des Masses
61235	Live working -- Insulating Hollow Tubes for Electrical Purposes
Travaux Sous Tension -- Tubes Creux Isolants Pour Travaux Electriques
61236	Live working – Saddles, stick clamps and their accessories
Travaux sous tension – Selles, manchons et leurs accessoires
61243- 1	Live working -- Voltage detectors -- Part 1: Capacitive type to be used for voltages exceeding 1kV a.c.
Travaux sous tension -- Détecteurs de tension -- Partie 1: Détecteurs de type capacitif pour usage sur des tensions alternatives de plus de 1 kV
61243- 2	Live working -- Voltage Detectors -- Part 2: Resistive Type to be Used for Voltages Exceeding 1 kV to 36 kV a.c.
Travaux Sous Tension -- Détecteurs de Tension -- Partie 2: Type Résistif Pour Usage sur des Tensions Alternatives de 1 kV à 36 kV
61243- 3	Live working – Voltage detectors – Part 3: Two-pole low-voltage type
Travaux sous tension – Détecteurs de tension - Partie 3: Type bipolaire basse tension
61318	Live Working - Conformity Assessment Applicable to Tools, Devices and Equipment
Travaux sous tension - Évaluation de la conformité applicable à l'outillage, au matériel et aux dispositifs
61328	Live Working - Guidelines for the Installation of Transmission Line Conductors and Earthwires - Stringing Equipment and Accessory Items
Travaux sous tension – Lignes directrices pour l'installation des conducteurs et câbles de garde des lignes de transport -  Équipement de déroulage et accessoires
61472	Live Working – Minimum Approach Distances for A.C. Systems in the Voltage range 72,5 Kv to 800 Kv – A Method of Calculation
61477	Live Working - Minimum Requirements for the Utilization of Tools, Devices and Equipment
Travaux Sous Tension – Exigences Minimales pour L'utlisation des Outils, Dispositifs et Équipements
61478	Live Working - Ladders of Insulating Material
Travaux Sous Tension – Échelles en Matériau Isolant
61479	Live working - Flexible Conductor Covers (Line Hoses) of Insulating Material
Travaux Sous Tension – Protecteurs de conducteurs flexibles en matériau isolant
61482- 1	Live Working - Portable Phase Comparators for Use on Voltages from 1 kV to 36 kV a.c.
Travaux sous tension - Comparateurs de phase portatifs pour utilisation a des tensions alternatifs de 1 kV a 36 kV
61482- 1-1	Live Working – Protective Clothing Against the Thermal Hazards of an Electric Arc - Part 1-1: Test methods - Method 1: Determination of the arc rating (ATPV or EBT50) of flame resistant materials for clothing
Travaux sous tension – Vetements de protection contre les dangers thermiques d'un arc electrique - Partie 1-1: Methodes d'essai - Methode 1: Determination de la caracteristique d'arc (ATPV ou EBT50) de materiaux resistant a la flamme pour vetements
61482- 2	Live Working – Protective Clothing Against the Thermal Hazards of an Electric Arc - Part 2: Requirements
Travaux sous tension – Vetements de protection contre les dangers thermiques d'un arc electrique - Partie 2: Exigences
61496- 1	Standard for Electro-Sensitive Protective Equipment, Part 1: General Requirements and Tests
61496- 1	Standard for Electro-Sensitive Protective Equipment, Part 1: General Requirements and Tests
61496- 2	Electro-Sensitive Protective Equipment, Part 2: Particular Requirements for Equipment Using Active Opto-Electronic Protective Devices (AOPDs)
61496- 2	Standard for Electro-Sensitive Protective Equipment, Part 2: Particular Requirements for Equipment Using Active Opto-Electronic Protective Devices (AOPDs)
61724- 1	Standard for Photovoltaic System Performance - Part 1: Monitoring
61724- 2	Standard for Photovoltaic System Performance - Part 2: Capacity Evaluation Method
61724- 3	Standard for Photovoltaic System Performance - Part 3: Energy Evaluation Method
61730- 1	Photovoltaic (PV) Module Safety Qualification - Part 1: Requirements for Construction
61730- 2	Photovoltaic (PV) Module Safety Qualification - Part 2: Requirements for Testing
61800- 5-1	Adjustable Speed Electrical Power Drive Systems - Part 5-1: Safety Requirements - Electrical, Thermal and Energy
61800- 5-2	Adjustable Speed Electrical Power Drive Systems - Part 5-2: Safety Requirements - Functional
61810- 1	Electromechanical Elementary Relays - Part 1: General Requirements
61911	Live Working - Guidelines for the Installation of Distribution Line Conductors  - Stringing Equipment and Accessory Items
61965	Travaux Sous Tension – Lignes directrices pour l'installation des conducteurs  des lignes de distribution -  Équipement de déroulage et accessoires
62093	Mechanical Safety for Cathode Ray Tubes
62108	Balance-of-System Components for Photovoltaic Systems – Design Qualification Natural Environments
62109	Concentrator Photovoltaic (CPV) Modules and Assemblies - Design Qualification and Type Approval
62109- 1	Power Converters for use in Photovoltaic Power Systems - Part 1: General Requirements
62133	Power Converters for use in Photovoltaic Power Systems - Part 1: General Requirements
62133- 1	Standard For Safety For Secondary Cells And Batteries Containing Alkaline Or Other Non-Acid Electrolytes - Safety Requirements For Portable Sealed Secondary Cells, And For Batteries Made From Them, For Use In Portable Applications
62133- 2	Secondary Cells and Batteries Containing Alkaline or Other Non-Acid Electrolytes - Safety Requirements for Portable Sealed Secondary Cells, and for Batteries Made from Them, for Use in Portable Applications - Part 1: Nickel Systems
62192	Secondary Cells and Batteries Containing Alkaline or Other Non-Acid Electrolytes - Safety Requirements for Portable Sealed Secondary Cells, and for Batteries Made from Them, for Use in Portable Applications - Part 2: Lithium Systems
62193	Live Working – Insulating Ropes
Travaux sous tension – Cordes isolantes
62237	Live working –Telescopic sticks and telescopic measuring sticks
Travaux sous tension –Perches téléscopiques et perches de mesure téléscopiques
62275	Live Working - Insulating hoses with fittings for use with hydraulic tools and equipment
Travaux sous tension - Conduit flexibles isolants avec raccord utilisés avec les outils et matérial hydrauliques
62368- 1	Cable Management Systems - Cable Ties for Electrical Installations
62368- 1	Audio/Video, Information and Communication Technology Equipment - Part 1: Safety Requirements
62368- 1	Audio/video, information and communication technology equipment - Part 1: Safety requirements
62841- 1	Audio/Video, Information and Communication Technology Equipment - Part 1: Safety Requirements
62841- 2-1	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 1: General Requirements
62841- 2-2	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-1: Particular Requirements For Hand-Held Drills and Impact Drills
62841- 2-3	Electric Motor-Operated Hand-Held Tools, Transportable Tools and Lawn and Garden Machinery-Part 2-2: Hand-Held Screwdrivers and Impact
62841- 2-4	Standard for Electric Motor-Operated Hand- held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-3: Particular Requirements For Hand-Held Grinders, Disc-Type Polishers And Disc-Type Sanders
62841- 2-5	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-4: Particular Requirements For Hand-Held Sanders And Polishers Other Than Disc Type
62841- 2-8	Electric Motor-Operated Hand-Held Tools, Transportable Tools and Lawn and Garden Machinery-Part2-5: Hand-Held Circular Saws
62841- 2-9	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-8: Particular Requirements For Hand-Held Shears and Nibblers
62841- 2-10	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-9: Particular Requirements For Hand-Held Tappers And Threaders
62841- 2-11	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-10: Particular Requirements For Hand-Held Mixers
62841- 2-14	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-11 Particular Requirements for Hand-Held Reciprocating Saws
62841- 2-17	Electric Motor-Operated Hand-Held Tools, Transportable Tools and Lawn and Garden Machinery – Safety – Part 2-14: Particular Requirements for Hand-Held Planers
62841- 2-21	Electric Motor-Operated Hand-Held Tools, Transportable Tools and Lawn and Garden Machinery - Safety - Part 2-17: Particular Requirements for Hand-Held Routers
62841- 3-1	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery - Safety - Part 2-21: Particular Requirements For Hand-Held Drain Cleaners
62841- 3-4	Electric Motor-Operated Hand-Held Tools, Transportable Tools And Lawn And Garden Machinery – Safety – Part 3-1:  Particular Requirements for Transportable Table Saws
